[14626,20489]
[1166,23174]
[27337,28907]
[22726,15423]
[9228,23553]
[2313,10669]
[14752,11695]
[6279,1140]
[3540,7807]
[25654,10935]
[6479,13067]
[27841,25864]
[7742,2612]
[26689,5440]
[17815,9906]
[15308,1009]
[29426,22351]
[22243,5901]
[4768,29480]
[20110,3954]
[18193,29617]
[14951,19758]
[5893,17905]
[15506,26938]
[17687,21125]
[205,2303]
[29682,1296]
[25337,6606]
[18840,18529]
[28206,14934]
[18736,23152]
[29067,16424]
[295,22089]
[3480,12104]
[21009,123]
[4761,29263]
[11234,23549]
[27203,27212]
[14678,27568]
[2598,26439]
[28544,5422]
[2693,29045]
[23486,6778]
[6858,4827]
[22838,14509]
[24377,20297]
[28875,26419]
[4276,1883]
[20021,24024]
[29821,25797]
[23406,19508]
[881,15922]
[21748,14412]
[29069,26697]
[20692,5134]
[6055,7112]
[12985,7538]
[22363,11095]
[22444,22898]
[9823,8078]
[10649,13136]
[23103,14271]
[25154,7029]
[7673,22353]
[21916,19708]
[5328,18763]
[10517,23942]
[10142,21146]
[29752,4376]
[7029,16082]
[25905,7757]
[20118,20700]
[23410,18355]
[27470,15340]
[20819,3293]
[475,22832]
[19318,21306]
[22377,13237]
[14455,6106]
[15762,11979]
[1258,24171]
[22375,28239]
[24928,8522]
[14486,15733]
[6492,25113]
[19106,24872]
[16853,6894]
[25951,18224]
[6165,7954]
[4346,8427]
[18066,5917]
[28204,3472]
[7694,22134]
[15734,20246]
[5459,19872]
[27812,14751]
[21802,20819]
[27199,26576]
[28060,29528]
[563,22949]
[5233,7427]
[22930,5538]
[12506,3587]
[15275,12879]
[2062,6396]
[928,21595]
[1245,16848]
[1384,9408]
[1306,25613]
[9837,18480]
[26138,15038]
[17793,11051]
[8805,27931]
[3286,9641]
[11505,9193]
[18928,25877]
[1243,24128]
[1382,2088]
[23142,26362]
[12309,25782]
[23232,11290]
[7195,27830]
[16831,15702]
[11585,18800]
[22265,6009]
[11345,20857]
[25892,7897]
[23734,6607]
[12765,26687]
[108,177]
[20465,21222]
[27579,7286]
[27403,20547]
[17395,21106]
[8269,22342]
[16824,17400]
[15514,26465]
[1991,13298]
[13822,23093]
[23155,1137]
[10290,7632]
[21682,16395]
[22668,1223]
[2610,11938]
[27707,6706]
[18841,21304]
[7835,19195]
[24561,23794]
[11967,4650]
[5666,7508]
[29372,22421]
[12178,8022]
[25071,26366]
[27330,9788]
[1478,10172]
[22653,704]
[28462,699]
[28574,788]
[21379,16691]
[23313,27407]
[22671,13503]
[29535,3719]
[28030,17719]
[10170,21636]
[27015,21011]
[3390,3288]
[19240,13189]
[9238,19430]
[3956,14722]
[21560,25385]
[9539,16380]
[20700,13432]
[16288,11343]
[15111,18866]
[10320,16097]
[24626,15715]
[662,6813]
[16755,14129]
[10044,6741]
[154,24950]
[7024,21411]
[19616,20453]
[6744,25956]
[21441,19976]
[16585,16615]
[7278,17890]
[9067,14588]
[29767,18937]
[13335,21447]
[28798,9564]
[22024,414]
[22,80]
[18444,9367]
[5297,8070]
[10560,6090]
[927,19801]
[18522,20083]
[7114,11812]
[6992,1966]
[6322,23580]
[13762,16822]
[3114,27336]
[2467,21984]
[22508,16180]
[7231,17126]
[21302,10050]
[29000,10455]
[13960,25290]
[24885,20848]
[8040,7600]
[4998,26803]
[23277,29502]
[11114,10500]
[15394,27278]
[12295,10357]
[21053,13474]
[17596,7134]
[733,7527]
[23969,26706]
[7593,5399]
[8909,4012]
[3339,17262]
[22829,17057]
[650,23395]
[15831,27267]
[6906,23083]
[20771,22930]
[9712,12426]
[15872,25888]
[24984,6693]
[4929,7744]
[24238,2774]
[6301,15308]
[4153,25366]
[28537,15842]
[29883,9666]
[21309,13064]
[16719,17235]
[14477,13280]
[28271,21587]
[69,3568]
[16419,6049]
[7860,13126]
[15197,14507]
[20488,5623]
[861,1975]
[19052,29522]
[10553,3751]
[16233,5035]
[27549,11908]
[12854,8432]
[14759,16689]
[24188,16624]
[18330,18471]
[11941,13969]
[4084,18151]
[3848,28835]
[13844,18253]
[6315,6469]
[22261,5530]
[26826,24539]
[12082,217]
[21857,968]
[24071,18505]
[26535,16599]
[12143,3358]
[19608,17817]
[19020,6269]
[26105,13743]
[18860,21466]
[13875,19266]
[21911,19349]
[13023,21528]
[2507,7892]
[12181,6423]
[17025,12294]
[22107,15587]
[1934,27788]
[20304,13103]
[13916,4966]
[5731,16681]
[2780,26219]
[27920,3947]
[2490,23937]
[6591,12901]
[3569,5846]
[27708,2740]
[23550,1860]
[6703,21034]
[14391,23219]
[14927,19485]
[3172,16725]
[7042,24429]
[11135,19509]
[4489,28648]
[2381,4190]
[19380,15816]
[22232,207]
[13859,13026]
[24384,23310]
[15404,8372]
[1061,9344]
[16580,9804]
[5331,17141]
[1300,4519]
[1250,21092]
[25131,22940]
[12111,7138]
[18484,16481]
[367,27213]
[7374,14979]
[6386,22955]
[27531,18874]
[24049,11547]
[25083,14296]
[25539,4604]
[8937,4868]
[19797,15122]
[14819,24895]
[29164,23906]
[9961,27764]
[25970,6371]
[29647,24706]
[17221,7675]
[13006,20770]
[12744,22221]
[597,11575]
[21425,2090]
[14025,10278]
[10441,27588]
[21152,4702]
[21891,2157]
[12337,17527]
[19112,7445]
[8205,17420]
[22318,20860]
[29336,4380]
[12356,17910]
[12579,22217]
[72,16675]
[1008,14467]
[24103,11226]
[20520,1706]
[3712,11296]
[24815,26700]
[28587,4515]
[11894,27373]
[27359,29650]
[19045,4133]
[7674,27423]
[15027,28459]
[15195,28360]
[28956,24607]
[29100,14780]
[5779,7520]
[11816,18265]
[18880,20663]
[8905,28891]
[17709,9287]
[21657,29281]
[1363,27227]
[23616,12080]
[5078,15162]
[19862,12060]
[4882,6625]
[202,6289]
[15743,18806]
[28985,26163]
[23226,5730]
[1693,11327]
[26350,16438]
[29033,16320]
[28813,21637]
[1436,19117]
[22678,9484]
[6221,2928]
[25245,22718]
[22812,28858]
[20714,8645]
[29852,433]
[28063,678]
[14305,11394]
[23507,19234]
[29001,8508]
[23731,10270]
[27240,17607]
[7456,17337]
[1170,19557]
[23133,13423]
[25684,10229]
[20846,12542]
[10593,6838]
[4854,15268]
[26706,15372]
[12184,22463]
[24111,734]
[11807,26446]
[8275,24374]
[28571,7243]
[24665,13906]
[25197,27524]
[3281,23072]
[7994,5691]
[16013,16315]
[5737,11320]
[16793,28225]
[25543,29676]
[8077,4754]
[29389,19456]
[24676,14232]
[15288,25607]
[10022,13466]
[9213,29900]
[21907,28195]
[15438,5366]
[14971,10440]
[14725,26190]
[24266,23935]
[4663,21423]
[22505,10260]
[25819,1672]
[28796,18674]
[24224,29821]
[6570,16477]
[20322,772]
[13639,4454]
[12740,27860]
[28453,4206]
[21696,11163]
[3074,9718]
[11287,7168]
[29585,16496]
[19804,4804]
[15242,16787]
[20033,13594]
[8649,29483]
[11440,21933]
[17128,23542]
[24114,25054]
[8504,21847]
[15144,12306]
[11183,3595]
[28180,613]
[9324,23925]
[13867,27437]
[18621,10871]
[10169,14028]
[10074,5515]
[13213,21085]
[20031,11819]
[20000,18038]
[10180,17596]
[25757,18678]
[4816,3628]
[1692,1218]
[17135,5939]
[25487,24131]
[19928,9458]
[26130,29972]
[8,3107]
[17126,24061]
[9873,2154]
[19456,16053]
[2498,5673]
[5517,7791]
[29295,11944]
[22692,2374]
[6156,3130]
[23222,20931]
[3258,7297]
[9540,12396]
[21806,22352]
[24718,16632]
[998,18372]
[11276,11019]
[2597,17295]
[19056,1435]
[19907,28063]
[10985,22867]
[23863,8004]
[15887,3893]
[16933,576]
[7703,5331]
[24696,7782]
[29123,519]
[5580,29442]
[19241,15116]
[9833,8763]
[10495,10965]
[11169,1197]
[11783,2440]
[4113,2589]
[11013,18264]
[15466,14147]
[15612,24164]
[3045,15856]
[22609,5322]
[16928,1182]
[24684,21235]
[14427,19869]
[4079,27821]
[8202,24517]
[13569,29100]
[2228,25003]
[17441,6604]
[6538,9503]
[12394,11178]
[797,25104]
[5620,24278]
[20779,23278]
[15731,28038]
[9962,223]
[22786,2619]
[14545,8649]
[19533,19340]
[1690,18833]
[9976,11848]
[20668,26365]
[6574,10175]
[14771,26300]
[25769,6499]
[85,16281]
[22661,6864]
[16404,8350]
[7427,5159]
[12133,18255]
[14504,10789]
[1605,12364]
[7877,23341]
[29294,25672]
[4727,7372]
[10959,26332]
[5115,13155]
[18822,2416]
[1353,11139]
[28041,13030]
[19125,13145]
[18517,380]
[15348,14242]
[14451,22643]
[25910,9177]
[15101,13283]
[21621,20968]
[8878,4031]
[19682,21374]
[22085,10516]
[5644,15459]
[27437,21062]
[3101,15751]
[14022,25546]
[8188,29689]
[3307,13636]
[4537,1323]
[28711,3747]
[18722,8143]
[19535,8821]
[397,13148]
[1142,6318]
[14942,13532]
[8035,26384]
[7328,23240]
[26445,1628]
[1912,15498]
[27125,2427]
[15568,29966]
[12029,20172]
[23841,108]
[11399,1113]
[3537,12289]
[5604,6525]
[29690,4003]
[25435,7108]
[16782,5195]
[29679,27605]
[27693,28706]
[11029,20967]
[19048,22054]
[26018,1474]
[11748,27475]
[21567,26850]
[10857,13765]
[8796,23047]
[822,17800]
[26729,3649]
[15813,13607]
[11479,29757]
[12477,14825]
[7828,29380]
[28336,21608]
[20976,21312]
[1482,10751]
[16915,19963]
[23746,26571]
[11305,25810]
[26272,26029]
[20809,26305]
[21385,13341]
[6104,1731]
[11082,17604]
[26059,26268]
[23203,22468]
[27250,27385]
[12183,3339]
[16745,29061]
[3562,2348]
[14409,8170]
[13970,25628]
[14872,3178]
[5048,18460]
[5425,26989]
[19093,17574]
[5140,19286]
[28014,20361]
[8329,6820]
[18369,11417]
[25664,28218]
[28221,554]
[28947,12711]
[16472,24526]
[19808,18082]
[9564,26920]
[28693,10316]
[18286,26514]
[22090,29675]
[24482,22837]
[4357,1945]
[25008,4668]
[2187,12297]
[11175,623]
[8569,27685]
[10174,9689]
[28400,27646]
[25236,26863]
[18339,24633]
[8647,21354]
[8959,4130]
[10218,22139]
[5634,3489]
[16679,19913]
[11096,21083]
[10121,3629]
[29486,27380]
[4577,28906]
[23528,27555]
[24227,1443]
[10539,18547]
[6392,23297]
[29908,2417]
[27474,7486]
[10518,1723]
[12016,1326]
[17132,26377]
[11128,28864]
[5711,12129]
[22901,27677]
[19450,22849]
[1852,24183]
[29545,23659]
[26466,16927]
[6256,22213]
[10092,27193]
[2858,6448]
[7053,5309]
[16114,3253]
[5810,27246]
[21614,1344]
[20097,20354]
[5831,15245]
[11043,4859]
[7394,28018]
[19851,9589]
[20898,20803]
[14265,8115]
[5170,3078]
[29202,29127]
[23904,22950]
[18245,19856]
[27000,16622]
[14379,21618]
[3745,18384]
[23483,7617]
[2416,8369]
[3780,10833]
[17849,21460]
[21543,12593]
[12490,9011]
[29568,3002]
[5509,4336]
[6034,12592]
[15507,21268]
[5029,143]
[2576,21743]
[7899,27469]
[25419,18170]
[10661,13804]
[14272,26795]
[10493,5787]
[10861,7318]
[4738,27499]
[21118,7441]
[20972,11279]
[15208,24154]
[23011,28920]
[21990,7963]
[4982,14721]
[7544,6994]
[18215,6486]
[15487,29114]
[26771,24386]
[7611,27471]
[22415,17600]
[9698,17857]
[1268,1164]
[27273,4451]
[1953,17958]
[16857,14643]
[7628,26560]
[13169,27749]
[2570,5703]
[7868,27551]
[16760,19034]
[6387,22025]
[16393,15330]
[23927,4833]
[4603,10139]
[24637,8154]
[6087,19416]
[13655,12491]
[4175,7178]
[15622,4516]
[6290,18288]
[11401,26526]
[12364,16639]
[29972,2474]
[12413,20145]
[7107,8879]
[20994,6981]
[10915,9178]
[535,4428]
[12378,18163]
[24203,4062]
[5801,13292]
[9207,12734]
[22684,26350]
[16336,14448]
[16536,5562]
[1049,8481]
[6461,27439]
[22262,15446]
[14319,13077]
[10972,24531]
[10505,29395]
[14166,29300]
[28680,2842]
[20445,14742]
[18820,6964]
[29864,25943]
[28832,12101]
[7671,22617]
[2172,26023]
[6646,84]
[3676,20028]
[18529,1469]
[9306,26699]
[24744,78]
[7849,17000]
[23338,24848]
[28011,23815]
[21183,4404]
[4712,6345]
[29460,24770]
[22729,17245]
[22904,5205]
[20595,8779]
[4187,3015]
[8753,14016]
[25095,20492]
[22309,28002]
[7111,5995]
[7067,22415]
[25048,10170]
[9113,13944]
[11151,18740]
[12028,2550]
[3665,16692]
[4063,14640]
[26714,14714]
[18266,19921]
[21662,20827]
[17519,7751]
[23973,10192]
[17410,23957]
[2375,21188]
[28708,5720]
[21666,12907]
[29417,26216]
[14705,16426]
[18115,11996]
[13042,17103]
[21756,29355]
[24308,9646]
[25871,923]
[29255,24577]
[4158,13738]
[2325,1064]
[1281,13895]
[20151,12061]
[23329,1260]
[5736,4137]
[28354,5663]
[16383,945]
[1750,10657]
[1924,21563]
[10337,18585]
[29051,13780]
[6833,9853]
[21783,2570]
[17431,13894]
[16855,15174]
[12779,21495]
[22745,20430]
[6203,8996]
[2092,2633]
[22784,29165]
[11312,21871]
[7106,15108]
[29854,28346]
[22160,19500]
[18757,8984]
[5027,11157]
[27665,12589]
[29193,3950]
[16811,24203]
[21683,4828]
[26286,3718]
[2127,14030]
[4907,10846]
[19941,28378]
[8482,17713]
[27087,18277]
[27594,13215]
[26351,17464]
[28004,15000]
[1417,17524]
[1329,29331]
[16138,22007]
[14911,15742]
[21531,15504]
[739,15438]
[3737,6324]
[6981,25609]
[7722,29714]
[14485,18317]
[638,18564]
[2892,26085]
[10511,559]
[8101,17274]
[24704,1024]
[15770,26529]
[26007,12051]
[13000,1726]
[12672,4690]
[16895,23589]
[25676,22105]
[8424,18134]
[26628,8716]
[20877,24952]
[344,7347]
[11933,7866]
[19233,7389]
[16340,29569]
[11005,7725]
[22823,21285]
[7329,19221]
[28638,15425]
[24753,6148]
[11282,23215]
[29638,19363]
[6242,19735]
[5413,5052]
[6010,11037]
[25279,19601]
[19757,12056]
[17680,17156]
[25114,3759]
[10942,2726]
[9161,18096]
[19922,29338]
[10151,9805]
[23492,27656]
[21204,20942]
[3264,7821]
[8633,971]
[26175,18560]
[26804,19014]
[8761,14318]
[4596,15815]
[24090,8417]
[11973,24909]
[15369,27468]
[18276,26096]
[14721,8290]
[24592,19427]
[15846,19118]
[17057,19259]
[6373,477]
[26103,24275]
[27104,11872]
[23145,2501]
[8383,27529]
[18554,16403]
[20599,27314]
[17310,25790]
[879,8009]
[2141,7344]
[13619,2473]
[7296,11450]
[13625,15252]
[2555,16853]
[17179,1007]
[26583,26006]
[507,3230]
[23584,15610]
[20577,11508]
[24123,7342]
[28326,6577]
[13091,9361]
[24624,15161]
[5814,27209]
[12109,12570]
[12282,9615]
[1347,17807]
[17582,26619]
[27046,11704]
[26782,2408]
[25446,26716]
[27385,7074]
[11491,26815]
[23625,14477]
[28792,15871]
[22202,14105]
[1448,8071]
[15616,10011]
[3657,9096]
[17066,29099]
[28632,3157]
[17929,23367]
[28751,18635]
[9271,27232]
[28848,20945]
[4429,16825]
[8420,13444]
[8586,10856]
[21289,27986]
[4621,26281]
[11078,6502]
[26698,4798]
[28893,26729]
[23878,7781]
[24554,21707]
[24,11736]
[1404,8829]
[17268,11202]
[28701,17210]
[19202,19902]
[6449,7561]
[20684,24897]
[2850,23445]
[24940,10688]
[292,1818]
[24192,29910]
[7642,18417]
[1183,5785]
[14222,14777]
[8258,14963]
[4328,10016]
[1681,5731]
[7967,6658]
[8311,564]
[19510,5441]
[4427,650]
[22339,28634]
[17690,13550]
[3234,15439]
[22855,19761]
[22966,5765]
[4449,9511]
[17340,20837]
[8999,5940]
[3963,21280]
[26474,13693]
[3119,7203]
[12593,1920]
[19147,8410]
[713,29163]
[356,4054]
[14990,27964]
[22132,18490]
[744,17629]
[5726,8981]
[14404,17908]
[21516,85]
[11609,20657]
[25153,21363]
[11813,12733]
[15740,14300]
[18864,10380]
[18793,27313]
[16231,22750]
[16703,24141]
[17316,14809]
[15339,5814]
[29846,26848]
[14940,16875]
[14421,28026]
[18681,27835]
[10326,19149]
[12161,3085]
[16250,7847]
[10708,3042]
[16762,15105]
[25511,29839]
[11971,28082]
[7577,13081]
[5336,24048]
[18160,27243]
[13407,13188]
[13870,19767]
[25642,16936]
[24557,7672]
[4022,20818]
[19812,9433]
[17185,28636]
[4888,24480]
[26087,1163]
[10225,749]
[24134,4978]
[22574,25204]
[9051,987]
[24660,10264]
[21810,22323]
[23013,16968]
[18062,19078]
[9150,18807]
[20729,29413]
[7884,3556]
[7764,23666]
[371,28475]
[21786,3861]
[350,14875]
[27737,23663]
[3900,25379]
[19225,9809]
[26235,18294]
[26001,21056]
[4414,23734]
[10474,9465]
[23500,5824]
[21145,16969]
[18114,6296]
[5772,20579]
[4618,1842]
[4218,2651]
[29356,6029]
[8256,828]
[19356,13117]
[14881,22774]
[3091,1822]
[25802,7958]
[5818,28577]
[3466,11399]
[21949,3103]
[13470,26065]
[2480,13558]
[634,26717]
[1593,13254]
[9226,8489]
[25502,29813]
[19739,14241]
[6182,25990]
[20315,29388]
[2359,7126]
[15395,1034]
[20782,720]
[28440,10792]
[24799,16197]
[5849,4326]
[5404,13316]
[21563,24206]
[19183,23465]
[23685,5151]
[13656,3287]
[13281,10473]
[10135,14189]
[25956,13779]
[19173,7653]
[26915,12500]
[22325,27179]
[16086,6353]
[19983,8822]
[10470,16731]
[26765,16343]
[25982,7986]
[27994,16719]
[15445,10769]
[25519,11080]
[14382,16762]
[9842,8286]
[26038,2393]
[29575,12535]
[23344,14154]
[3482,13798]
[15013,22303]
[4862,14464]
[28369,27914]
[27844,11750]
[15785,10086]
[20935,4211]
[17896,27874]
[27314,13745]
[28464,22494]
[18916,24198]
[11603,28752]
[16379,24078]
[16955,19725]
[26592,28168]
[14913,10222]
[10006,17798]
[26226,27798]
[18703,13218]
[3686,17252]
[12366,6317]
[28469,28804]
[28843,19892]
[24152,16312]
[23387,1761]
[21432,22453]
[18718,7000]
[10118,11189]
[22748,8853]
[23335,19255]
[22970,1814]
[8272,28481]
[6900,9201]
[22542,19004]
[3048,11038]
[5885,11679]
[17075,11456]
[2438,23829]
[3164,7750]
[17220,21050]
[13902,15561]
[12243,11923]
[16647,29906]
[26671,12922]
[16832,25449]
[17841,26455]
[11705,2717]
[24328,19633]
[11534,24612]
[24961,15177]
[20009,13574]
[15372,8610]
[925,23334]
[27373,12895]
[13292,17528]
[4771,2147]
[24070,28141]
[21170,15313]
[4393,19862]
[12435,3369]
[974,14085]
[16596,11478]
[352,10157]
[13280,1327]
[893,27973]
[17469,13139]
[14153,10806]
[22185,5300]
[8088,14548]
[15291,1639]
[17388,17368]
[19670,28985]
[21454,13483]
[2431,15138]
[19628,23839]
[27081,20775]
[5687,12033]
[25142,20183]
[22272,274]
[28651,8867]
[370,27188]
[2828,112]
[11168,7282]
[7917,16836]
[6816,22402]
[930,23007]
[14852,12716]
[24295,6209]
[695,22285]
[4742,2094]
[22257,6879]
[4092,23505]
[2232,15896]
[18472,24645]
[24445,20512]
[957,6367]
[11734,19431]
[5515,1016]
[23537,23782]
[16541,10272]
[385,29279]
[21161,17730]
[3360,14691]
[1185,21450]
[1103,4546]
[2215,21247]
[23943,13436]
[10605,1710]
[22111,19877]
[13293,22417]
[13499,25595]
[23497,16166]
[10183,4479]
[26051,29700]
[10638,24332]
[18486,29424]
[23587,21738]
[27171,9903]
[19643,16471]
[12581,3914]
[17870,16292]
[25925,18995]
[17002,20593]
[4026,23517]
[29261,8126]
[25199,6639]
[25176,1451]
[7549,1253]
[19711,9978]
[16786,27818]
[255,161]
[15302,1681]
[5905,24588]
[20874,29538]
[8492,742]
[1686,15543]
[11397,9468]
[11770,22682]
[5611,11789]
[20995,20316]
[4942,28140]
[5631,27625]
[16627,6202]
[19028,14851]
[29959,26064]
[7314,6691]
[15235,4111]
[26987,2733]
[26082,19486]
[2997,21391]
[3643,25278]
[27467,20258]
[19170,7749]
[12107,29735]
[19697,27792]
[10385,15294]
[19266,9639]
[3758,26897]
[18253,8336]
[11663,9784]
[29215,21716]
[1453,13864]
[25490,15045]
[12637,29809]
[29434,26575]
[896,1550]
[25280,19518]
[22750,21302]
[9145,4581]
[3069,8812]
[26665,28411]
[18222,3573]
[26707,2064]
[26974,15496]
[1699,16737]
[10206,23191]
[7823,10879]
[1820,9790]
[23008,25677]
[23080,19851]
[2866,21715]
[5261,12753]
[11011,7158]
[13618,12707]
[28182,20325]
[27195,10044]
[24180,29182]
[16737,1071]
[29784,17148]
[27760,15325]
[6454,15920]
[27856,13449]
[16140,10756]
[9729,24008]
[25510,1828]
[4171,11251]
[25076,8966]
[26807,28988]
[9927,19240]
[8327,16014]
[6192,20623]
[13426,6019]
[6788,14673]
[20334,21099]
[4324,12688]
[18158,6172]
[20795,8665]
[7436,28258]
[25486,37]
[10046,29609]
[14042,28607]
[15490,5506]
[29659,8811]
[24444,11174]
[25577,18850]
[21812,3458]
[10075,10003]
[14968,16793]
[28521,4277]
[9882,6742]
[14811,8917]
[18404,7191]
[10116,1252]
[9766,3926]
[11090,19409]
[5405,16704]
[26493,12976]
[24643,4823]
[29871,2620]
[29574,12030]
[24747,14162]
[18936,4419]
[12729,25570]
[10498,1001]
[29727,5079]
[17303,17150]
[10325,13825]
[9130,27540]
[8221,2597]
[12973,12877]
[26855,611]
[5733,10063]
[6869,5]
[8262,14312]
[3555,24744]
[7633,11594]
[11353,1567]
[11252,17215]
[20792,1593]
[10869,28567]
[24993,15286]
[7830,16726]
[6481,8400]
[23819,7041]
[19153,8364]
[10034,12657]
[22890,11217]
[10630,9450]
[28492,20171]
[825,22176]
[415,25093]
[4248,23763]
[16343,1077]
[25145,8901]
[20688,26755]
[18120,12360]
[25124,21485]
[25823,29886]
[22917,17254]
[20487,14832]
[17848,23117]
[26402,1805]
[15601,21216]
[18216,21175]
[26047,24529]
[22874,27080]
[4200,24498]
[13843,7975]
[23240,22622]
[15853,28118]
[29425,21876]
[2901,28847]
[7284,15883]
[25723,28830]
[25138,2007]
[22020,10043]
[18708,26746]
[14965,2212]
[29161,1520]
[16880,3820]
[8548,10791]
[14234,27358]
[8360,24939]
[24410,18357]
[600,21444]
[1338,27738]
[18217,12435]
[7446,16938]
[24304,12926]
[13125,22053]
[18432,12198]
[10844,9580]
[27751,11727]
[29270,13362]
[19705,1911]
[21948,25294]
[13543,19371]
[24852,8995]
[1796,26165]
[14309,9515]
[8134,10549]
[22780,27435]
[7760,29570]
[1079,24660]
[10067,20580]
[3736,26178]
[29571,11738]
[13478,3125]
[5647,5432]
[12283,3115]
[5401,2806]
[12883,29112]
[6090,14848]
[4463,29090]
[4627,6982]
[2311,24150]
[4317,18340]
[26494,24561]
[18970,11853]
[16247,4746]
[24546,23146]
[26041,28099]
[13480,13083]
[6355,24630]
[8847,4694]
[3902,10023]
[29572,14473]
[13374,15642]
[14435,28657]
[19511,12083]
[18016,16179]
[18200,29203]
[3011,2927]
[12308,27980]
[321,26615]
[12870,11702]
[10920,4195]
[18882,5742]
[22437,16272]
[21164,11053]
[24621,7444]
[21684,646]
[17419,6508]
[2248,17739]
[3654,17931]
[23953,8158]
[18853,24933]
[296,20023]
[23372,27123]
[5352,7255]
[2038,21150]
[18298,28149]
[21509,15111]
[21866,29266]
[2289,669]
[11079,25913]
[331,2513]
[9404,26450]
[14963,22690]
[1394,6221]
[787,26520]
[17985,9995]
[15520,231]
[15915,20756]
[10255,7737]
[1432,14899]
[18937,23040]
[5868,8752]
[6359,22971]
[5407,7613]
[15703,16978]
[20985,5290]
[9818,25488]
[1463,10917]
[21363,17992]
[8174,21419]
[12509,5429]
[4762,28838]
[18706,833]
[20300,9350]
[7061,18400]
[11180,28832]
[4433,18402]
[21671,12708]
[2743,10519]
[724,23988]
[11634,22813]
[18468,6060]
[16889,3500]
[6800,16277]
[566,16215]
[7992,24521]
[18173,25251]
[19970,18395]
[8677,17551]
[21430,22438]
[1078,27882]
[669,17864]
[28872,16623]
[21324,14564]
[13401,27132]
[28998,22462]
[19767,20690]
[3551,23623]
[9204,20612]
[14849,28845]
[11453,28462]
[25553,28328]
[15844,4903]
[27942,744]
[7493,9850]
[25335,26847]
[13405,15173]
[22055,24856]
[27831,24884]
[23187,326]
[13820,10126]
[26639,26479]
[23221,3407]
[26249,15716]
[8946,11459]
[27799,9257]
[3958,907]
[5759,13846]
[19374,15228]
[15318,5023]
[19111,19915]
[6145,7797]
[9080,26054]
[26941,24210]
[3936,12798]
[24254,23576]
[2443,6920]
[20832,17014]
[13464,10859]
[25653,17613]
[24478,14344]
[2106,6591]
[15761,17861]
[21055,22095]
[7662,17575]
[2272,13414]
[15886,1130]
[6254,12107]
[20086,17911]
[11698,27460]
[26588,4430]
[7015,4199]
[16068,25490]
[18310,29848]
[7937,7159]
[6346,13801]
[14413,18380]
[22824,4234]
[8470,18415]
[488,26635]
[17705,2537]
[21534,919]
[22543,27328]
[23242,2780]
[12538,700]
[29652,2980]
[9327,28912]
[15892,16283]
[20854,9798]
[3240,22055]
[28478,20424]
[10278,1596]
[13160,725]
[19303,19503]
[29165,15369]
[13800,9740]
[8558,19987]
[11991,6900]
[8425,7024]
[13529,10854]
[21390,5770]
[20713,12318]
[25223,24534]
[28101,8683]
[7601,20592]
[26790,25906]
[19784,18444]
[10004,2101]
[15042,12930]
[1076,13590]
[140,22659]
[19050,1675]
[29989,5751]
[23022,29282]
[23032,17764]
[12170,28778]
[2765,28342]
[24217,12800]
[29723,23294]
[23980,5120]
[805,24011]
[4264,18183]
[19585,2500]
[16249,28145]
[13981,6156]
[9458,13549]
[20263,24723]
[27150,3068]
[26154,20854]
[17505,17507]
[13039,5319]
[38,23796]
[12079,28594]
